#node	identifier	category	term ID	term description
TP53	9606.ENSP00000269305	GO Process	GO:2000637	Positive regulation of miRNA-mediated gene silencing
TP53	9606.ENSP00000269305	GO Process	GO:2000647	Negative regulation of stem cell proliferation
TP53	9606.ENSP00000269305	GO Process	GO:2000772	Regulation of cellular senescence
TP53	9606.ENSP00000269305	GO Process	GO:2000774	Positive regulation of cellular senescence
TP53	9606.ENSP00000269305	GO Process	GO:2001020	Regulation of response to DNA damage stimulus
TP53	9606.ENSP00000269305	GO Process	GO:2001141	Regulation of RNA biosynthetic process
TP53	9606.ENSP00000269305	GO Process	GO:2001233	Regulation of apoptotic signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:2001235	Positive regulation of apoptotic signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:2001242	Regulation of intrinsic apoptotic signaling pathway
TP53	9606.ENSP00000269305	GO Process	GO:2001244	Positive regulation of intrinsic apoptotic signaling pathway
TP53	9606.ENSP00000269305	GO Function	GO:0000976	Transcription cis-regulatory region binding
TP53	9606.ENSP00000269305	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
TP53	9606.ENSP00000269305	GO Function	GO:0000987	Cis-regulatory region sequence-specific DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0001046	Core promoter sequence-specific DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0001067	Transcription regulatory region nucleic acid binding
TP53	9606.ENSP00000269305	GO Function	GO:0001091	RNA polymerase II general transcription initiation factor binding
TP53	9606.ENSP00000269305	GO Function	GO:0001094	TFIID-class transcription factor complex binding
TP53	9606.ENSP00000269305	GO Function	GO:0001098	Basal transcription machinery binding
TP53	9606.ENSP00000269305	GO Function	GO:0001099	Basal RNA polymerase II transcription machinery binding
TP53	9606.ENSP00000269305	GO Function	GO:0001216	DNA-binding transcription activator activity
TP53	9606.ENSP00000269305	GO Function	GO:0001217	DNA-binding transcription repressor activity
TP53	9606.ENSP00000269305	GO Function	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific
TP53	9606.ENSP00000269305	GO Function	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific
TP53	9606.ENSP00000269305	GO Function	GO:0002020	Protease binding
TP53	9606.ENSP00000269305	GO Function	GO:0002039	p53 binding
TP53	9606.ENSP00000269305	GO Function	GO:0003676	Nucleic acid binding
TP53	9606.ENSP00000269305	GO Function	GO:0003677	DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0003682	Chromatin binding
TP53	9606.ENSP00000269305	GO Function	GO:0003690	Double-stranded DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0003697	Single-stranded DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0003700	DNA-binding transcription factor activity
TP53	9606.ENSP00000269305	GO Function	GO:0003723	RNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0003729	mRNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0003730	mRNA 3-UTR binding
TP53	9606.ENSP00000269305	GO Function	GO:0005102	Signaling receptor binding
TP53	9606.ENSP00000269305	GO Function	GO:0005488	Binding
TP53	9606.ENSP00000269305	GO Function	GO:0005507	Copper ion binding
TP53	9606.ENSP00000269305	GO Function	GO:0005515	Protein binding
TP53	9606.ENSP00000269305	GO Function	GO:0008134	Transcription factor binding
TP53	9606.ENSP00000269305	GO Function	GO:0008270	Zinc ion binding
TP53	9606.ENSP00000269305	GO Function	GO:0019899	Enzyme binding
TP53	9606.ENSP00000269305	GO Function	GO:0019900	Kinase binding
TP53	9606.ENSP00000269305	GO Function	GO:0019901	Protein kinase binding
TP53	9606.ENSP00000269305	GO Function	GO:0019902	Phosphatase binding
TP53	9606.ENSP00000269305	GO Function	GO:0019903	Protein phosphatase binding
TP53	9606.ENSP00000269305	GO Function	GO:0019904	Protein domain specific binding
TP53	9606.ENSP00000269305	GO Function	GO:0030234	Enzyme regulator activity
TP53	9606.ENSP00000269305	GO Function	GO:0030971	Receptor tyrosine kinase binding
TP53	9606.ENSP00000269305	GO Function	GO:0031625	Ubiquitin protein ligase binding
TP53	9606.ENSP00000269305	GO Function	GO:0035033	Histone deacetylase regulator activity
TP53	9606.ENSP00000269305	GO Function	GO:0035035	Histone acetyltransferase binding
TP53	9606.ENSP00000269305	GO Function	GO:0036310	ATP-dependent DNA/DNA annealing activity
TP53	9606.ENSP00000269305	GO Function	GO:0042802	Identical protein binding
TP53	9606.ENSP00000269305	GO Function	GO:0042826	Histone deacetylase binding
TP53	9606.ENSP00000269305	GO Function	GO:0043167	Ion binding
TP53	9606.ENSP00000269305	GO Function	GO:0043169	Cation binding
TP53	9606.ENSP00000269305	GO Function	GO:0043565	Sequence-specific DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:0043621	Protein self-association
TP53	9606.ENSP00000269305	GO Function	GO:0044389	Ubiquitin-like protein ligase binding
TP53	9606.ENSP00000269305	GO Function	GO:0044877	Protein-containing complex binding
TP53	9606.ENSP00000269305	GO Function	GO:0046872	Metal ion binding
TP53	9606.ENSP00000269305	GO Function	GO:0046914	Transition metal ion binding
TP53	9606.ENSP00000269305	GO Function	GO:0046982	Protein heterodimerization activity
TP53	9606.ENSP00000269305	GO Function	GO:0046983	Protein dimerization activity
TP53	9606.ENSP00000269305	GO Function	GO:0047485	Protein N-terminus binding
TP53	9606.ENSP00000269305	GO Function	GO:0051087	Chaperone binding
TP53	9606.ENSP00000269305	GO Function	GO:0051721	Protein phosphatase 2A binding
TP53	9606.ENSP00000269305	GO Function	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding
TP53	9606.ENSP00000269305	GO Function	GO:0097159	Organic cyclic compound binding
TP53	9606.ENSP00000269305	GO Function	GO:0097371	MDM2/MDM4 family protein binding
TP53	9606.ENSP00000269305	GO Function	GO:0097718	Disordered domain specific binding
TP53	9606.ENSP00000269305	GO Function	GO:0098772	Molecular function regulator activity
TP53	9606.ENSP00000269305	GO Function	GO:0140110	Transcription regulator activity
TP53	9606.ENSP00000269305	GO Function	GO:0140296	General transcription initiation factor binding
TP53	9606.ENSP00000269305	GO Function	GO:0140297	DNA-binding transcription factor binding
TP53	9606.ENSP00000269305	GO Function	GO:0140657	ATP-dependent activity
TP53	9606.ENSP00000269305	GO Function	GO:0140666	Annealing activity
TP53	9606.ENSP00000269305	GO Function	GO:1901363	Heterocyclic compound binding
TP53	9606.ENSP00000269305	GO Function	GO:1990782	Protein tyrosine kinase binding
TP53	9606.ENSP00000269305	GO Function	GO:1990814	DNA/DNA annealing activity
TP53	9606.ENSP00000269305	GO Function	GO:1990837	Sequence-specific double-stranded DNA binding
TP53	9606.ENSP00000269305	GO Function	GO:1990841	Promoter-specific chromatin binding
TP53	9606.ENSP00000269305	GO Component	GO:0000785	Chromatin
TP53	9606.ENSP00000269305	GO Component	GO:0005622	Intracellular anatomical structure
TP53	9606.ENSP00000269305	GO Component	GO:0005634	Nucleus
TP53	9606.ENSP00000269305	GO Component	GO:0005654	Nucleoplasm
TP53	9606.ENSP00000269305	GO Component	GO:0005657	Replication fork
TP53	9606.ENSP00000269305	GO Component	GO:0005667	Transcription regulator complex
TP53	9606.ENSP00000269305	GO Component	GO:0005694	Chromosome
TP53	9606.ENSP00000269305	GO Component	GO:0005730	Nucleolus
TP53	9606.ENSP00000269305	GO Component	GO:0005737	Cytoplasm
TP53	9606.ENSP00000269305	GO Component	GO:0005739	Mitochondrion
TP53	9606.ENSP00000269305	GO Component	GO:0005759	Mitochondrial matrix
TP53	9606.ENSP00000269305	GO Component	GO:0005783	Endoplasmic reticulum
TP53	9606.ENSP00000269305	GO Component	GO:0005813	Centrosome
TP53	9606.ENSP00000269305	GO Component	GO:0005815	Microtubule organizing center
TP53	9606.ENSP00000269305	GO Component	GO:0005829	Cytosol
TP53	9606.ENSP00000269305	GO Component	GO:0005856	Cytoskeleton
TP53	9606.ENSP00000269305	GO Component	GO:0012505	Endomembrane system
TP53	9606.ENSP00000269305	GO Component	GO:0015630	Microtubule cytoskeleton
TP53	9606.ENSP00000269305	GO Component	GO:0016020	Membrane
TP53	9606.ENSP00000269305	GO Component	GO:0016021	Integral component of membrane
TP53	9606.ENSP00000269305	GO Component	GO:0016363	Nuclear matrix
TP53	9606.ENSP00000269305	GO Component	GO:0016604	Nuclear body
TP53	9606.ENSP00000269305	GO Component	GO:0016605	PML body
TP53	9606.ENSP00000269305	GO Component	GO:0017053	Transcription repressor complex
TP53	9606.ENSP00000269305	GO Component	GO:0031224	Intrinsic component of membrane
TP53	9606.ENSP00000269305	GO Component	GO:0031974	Membrane-enclosed lumen
TP53	9606.ENSP00000269305	GO Component	GO:0031981	Nuclear lumen
TP53	9606.ENSP00000269305	GO Component	GO:0032991	Protein-containing complex
TP53	9606.ENSP00000269305	GO Component	GO:0034399	Nuclear periphery
TP53	9606.ENSP00000269305	GO Component	GO:0035861	Site of double-strand break
TP53	9606.ENSP00000269305	GO Component	GO:0043073	Germ cell nucleus
TP53	9606.ENSP00000269305	GO Component	GO:0043226	Organelle
TP53	9606.ENSP00000269305	GO Component	GO:0043227	Membrane-bounded organelle
TP53	9606.ENSP00000269305	GO Component	GO:0043228	Non-membrane-bounded organelle
TP53	9606.ENSP00000269305	GO Component	GO:0043229	Intracellular organelle
TP53	9606.ENSP00000269305	GO Component	GO:0043231	Intracellular membrane-bounded organelle
TP53	9606.ENSP00000269305	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
TP53	9606.ENSP00000269305	GO Component	GO:0043233	Organelle lumen
TP53	9606.ENSP00000269305	GO Component	GO:0070013	Intracellular organelle lumen
TP53	9606.ENSP00000269305	GO Component	GO:0090734	Site of DNA damage
TP53	9606.ENSP00000269305	GO Component	GO:0110165	Cellular anatomical entity
TP53	9606.ENSP00000269305	STRING clusters	CL:6897	Mixed, incl. G1 Phase, and G0 and Early G1
TP53	9606.ENSP00000269305	STRING clusters	CL:6995	Mixed, incl. P53 DNA-binding domain, and SWIB/MDM2 domain
TP53	9606.ENSP00000269305	STRING clusters	CL:6997	Mixed, incl. P53 DNA-binding domain, and SWIB/MDM2 domain
TP53	9606.ENSP00000269305	STRING clusters	CL:6999	SWIB/MDM2 domain, and Fermentation
TP53	9606.ENSP00000269305	KEGG	hsa01522	Endocrine resistance
TP53	9606.ENSP00000269305	KEGG	hsa01524	Platinum drug resistance
TP53	9606.ENSP00000269305	KEGG	hsa04010	MAPK signaling pathway
TP53	9606.ENSP00000269305	KEGG	hsa04071	Sphingolipid signaling pathway
TP53	9606.ENSP00000269305	KEGG	hsa04110	Cell cycle
TP53	9606.ENSP00000269305	KEGG	hsa04115	p53 signaling pathway
TP53	9606.ENSP00000269305	KEGG	hsa04137	Mitophagy - animal
TP53	9606.ENSP00000269305	KEGG	hsa04151	PI3K-Akt signaling pathway
TP53	9606.ENSP00000269305	KEGG	hsa04210	Apoptosis
TP53	9606.ENSP00000269305	KEGG	hsa04211	Longevity regulating pathway
TP53	9606.ENSP00000269305	KEGG	hsa04216	Ferroptosis
TP53	9606.ENSP00000269305	KEGG	hsa04218	Cellular senescence
TP53	9606.ENSP00000269305	KEGG	hsa04310	Wnt signaling pathway
TP53	9606.ENSP00000269305	KEGG	hsa04722	Neurotrophin signaling pathway
TP53	9606.ENSP00000269305	KEGG	hsa04919	Thyroid hormone signaling pathway
TP53	9606.ENSP00000269305	KEGG	hsa05012	Parkinson disease
TP53	9606.ENSP00000269305	KEGG	hsa05014	Amyotrophic lateral sclerosis
TP53	9606.ENSP00000269305	KEGG	hsa05016	Huntington disease
TP53	9606.ENSP00000269305	KEGG	hsa05131	Shigellosis
TP53	9606.ENSP00000269305	KEGG	hsa05160	Hepatitis C
TP53	9606.ENSP00000269305	KEGG	hsa05161	Hepatitis B
TP53	9606.ENSP00000269305	KEGG	hsa05162	Measles
TP53	9606.ENSP00000269305	KEGG	hsa05163	Human cytomegalovirus infection
TP53	9606.ENSP00000269305	KEGG	hsa05165	Human papillomavirus infection
TP53	9606.ENSP00000269305	KEGG	hsa05166	Human T-cell leukemia virus 1 infection
TP53	9606.ENSP00000269305	KEGG	hsa05167	Kaposi sarcoma-associated herpesvirus infection
TP53	9606.ENSP00000269305	KEGG	hsa05168	Herpes simplex virus 1 infection
TP53	9606.ENSP00000269305	KEGG	hsa05169	Epstein-Barr virus infection
TP53	9606.ENSP00000269305	KEGG	hsa05200	Pathways in cancer
TP53	9606.ENSP00000269305	KEGG	hsa05202	Transcriptional misregulation in cancer
TP53	9606.ENSP00000269305	KEGG	hsa05203	Viral carcinogenesis
TP53	9606.ENSP00000269305	KEGG	hsa05205	Proteoglycans in cancer
TP53	9606.ENSP00000269305	KEGG	hsa05206	MicroRNAs in cancer
TP53	9606.ENSP00000269305	KEGG	hsa05210	Colorectal cancer
TP53	9606.ENSP00000269305	KEGG	hsa05212	Pancreatic cancer
TP53	9606.ENSP00000269305	KEGG	hsa05213	Endometrial cancer
TP53	9606.ENSP00000269305	KEGG	hsa05214	Glioma
TP53	9606.ENSP00000269305	KEGG	hsa05215	Prostate cancer
TP53	9606.ENSP00000269305	KEGG	hsa05216	Thyroid cancer
TP53	9606.ENSP00000269305	KEGG	hsa05217	Basal cell carcinoma
TP53	9606.ENSP00000269305	KEGG	hsa05218	Melanoma
TP53	9606.ENSP00000269305	KEGG	hsa05219	Bladder cancer
TP53	9606.ENSP00000269305	KEGG	hsa05220	Chronic myeloid leukemia
TP53	9606.ENSP00000269305	KEGG	hsa05222	Small cell lung cancer
TP53	9606.ENSP00000269305	KEGG	hsa05223	Non-small cell lung cancer
TP53	9606.ENSP00000269305	KEGG	hsa05224	Breast cancer
TP53	9606.ENSP00000269305	KEGG	hsa05225	Hepatocellular carcinoma
TP53	9606.ENSP00000269305	KEGG	hsa05226	Gastric cancer
TP53	9606.ENSP00000269305	KEGG	hsa05230	Central carbon metabolism in cancer
TP53	9606.ENSP00000269305	KEGG	hsa05418	Fluid shear stress and atherosclerosis
TP53	9606.ENSP00000269305	Reactome	HSA-109581	Apoptosis
TP53	9606.ENSP00000269305	Reactome	HSA-109582	Hemostasis
TP53	9606.ENSP00000269305	Reactome	HSA-109606	Intrinsic Pathway for Apoptosis
TP53	9606.ENSP00000269305	Reactome	HSA-111448	Activation of NOXA and translocation to mitochondria
TP53	9606.ENSP00000269305	Reactome	HSA-114452	Activation of BH3-only proteins
TP53	9606.ENSP00000269305	Reactome	HSA-1257604	PIP3 activates AKT signaling
TP53	9606.ENSP00000269305	Reactome	HSA-1280215	Cytokine Signaling in Immune system
TP53	9606.ENSP00000269305	Reactome	HSA-139915	Activation of PUMA and translocation to mitochondria
TP53	9606.ENSP00000269305	Reactome	HSA-157118	Signaling by NOTCH
TP53	9606.ENSP00000269305	Reactome	HSA-162582	Signal Transduction
TP53	9606.ENSP00000269305	Reactome	HSA-1640170	Cell Cycle
TP53	9606.ENSP00000269305	Reactome	HSA-1643685	Disease
TP53	9606.ENSP00000269305	Reactome	HSA-166016	Toll Like Receptor 4 (TLR4) Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane
TP53	9606.ENSP00000269305	Reactome	HSA-166166	MyD88-independent TLR4 cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168138	Toll Like Receptor 9 (TLR9) Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168142	Toll Like Receptor 10 (TLR10) Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168164	Toll Like Receptor 3 (TLR3) Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168176	Toll Like Receptor 5 (TLR5) Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-168249	Innate Immune System
TP53	9606.ENSP00000269305	Reactome	HSA-168256	Immune System
TP53	9606.ENSP00000269305	Reactome	HSA-168898	Toll-like Receptor Cascades
TP53	9606.ENSP00000269305	Reactome	HSA-181438	Toll Like Receptor 2 (TLR2) Cascade
TP53	9606.ENSP00000269305	Reactome	HSA-1912408	Pre-NOTCH Transcription and Translation
TP53	9606.ENSP00000269305	Reactome	HSA-1912422	Pre-NOTCH Expression and Processing
TP53	9606.ENSP00000269305	Reactome	HSA-212436	Generic Transcription Pathway
TP53	9606.ENSP00000269305	Reactome	HSA-2262752	Cellular responses to stress
TP53	9606.ENSP00000269305	Reactome	HSA-2559580	Oxidative Stress Induced Senescence
TP53	9606.ENSP00000269305	Reactome	HSA-2559583	Cellular Senescence
TP53	9606.ENSP00000269305	Reactome	HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)
TP53	9606.ENSP00000269305	Reactome	HSA-2559585	Oncogene Induced Senescence
TP53	9606.ENSP00000269305	Reactome	HSA-2559586	DNA Damage/Telomere Stress Induced Senescence
TP53	9606.ENSP00000269305	Reactome	HSA-2990846	SUMOylation
TP53	9606.ENSP00000269305	Reactome	HSA-3108232	SUMO E3 ligases SUMOylate target proteins
TP53	9606.ENSP00000269305	Reactome	HSA-3232118	SUMOylation of transcription factors
TP53	9606.ENSP00000269305	Reactome	HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1
TP53	9606.ENSP00000269305	Reactome	HSA-3700989	Transcriptional Regulation by TP53
TP53	9606.ENSP00000269305	Reactome	HSA-390466	Chaperonin-mediated protein folding
TP53	9606.ENSP00000269305	Reactome	HSA-390471	Association of TriC/CCT with target proteins during biosynthesis
TP53	9606.ENSP00000269305	Reactome	HSA-391251	Protein folding
TP53	9606.ENSP00000269305	Reactome	HSA-392499	Metabolism of proteins
TP53	9606.ENSP00000269305	Reactome	HSA-445989	TAK1-dependent IKK and NF-kappa-B activation
TP53	9606.ENSP00000269305	Reactome	HSA-446652	Interleukin-1 family signaling
TP53	9606.ENSP00000269305	Reactome	HSA-449147	Signaling by Interleukins
TP53	9606.ENSP00000269305	Reactome	HSA-453274	Mitotic G2-G2/M phases
TP53	9606.ENSP00000269305	Reactome	HSA-5218859	Regulated Necrosis
TP53	9606.ENSP00000269305	Reactome	HSA-5357801	Programmed Cell Death
TP53	9606.ENSP00000269305	Reactome	HSA-5620971	Pyroptosis
TP53	9606.ENSP00000269305	Reactome	HSA-5628897	TP53 Regulates Metabolic Genes
TP53	9606.ENSP00000269305	Reactome	HSA-5633007	Regulation of TP53 Activity
TP53	9606.ENSP00000269305	Reactome	HSA-5633008	TP53 Regulates Transcription of Cell Death Genes
TP53	9606.ENSP00000269305	Reactome	HSA-5688426	Deubiquitination
TP53	9606.ENSP00000269305	Reactome	HSA-5689880	Ub-specific processing proteases
TP53	9606.ENSP00000269305	Reactome	HSA-5689896	Ovarian tumor domain proteases
TP53	9606.ENSP00000269305	Reactome	HSA-5693532	DNA Double-Strand Break Repair
TP53	9606.ENSP00000269305	Reactome	HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
TP53	9606.ENSP00000269305	Reactome	HSA-5693606	DNA Double Strand Break Response
TP53	9606.ENSP00000269305	Reactome	HSA-597592	Post-translational protein modification
TP53	9606.ENSP00000269305	Reactome	HSA-6785807	Interleukin-4 and Interleukin-13 signaling
TP53	9606.ENSP00000269305	Reactome	HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes
TP53	9606.ENSP00000269305	Reactome	HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes
TP53	9606.ENSP00000269305	Reactome	HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
TP53	9606.ENSP00000269305	Reactome	HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
TP53	9606.ENSP00000269305	Reactome	HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases
TP53	9606.ENSP00000269305	Reactome	HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands
TP53	9606.ENSP00000269305	Reactome	HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
TP53	9606.ENSP00000269305	Reactome	HSA-6804115	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
TP53	9606.ENSP00000269305	Reactome	HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
TP53	9606.ENSP00000269305	Reactome	HSA-6804754	Regulation of TP53 Expression
TP53	9606.ENSP00000269305	Reactome	HSA-6804756	Regulation of TP53 Activity through Phosphorylation
TP53	9606.ENSP00000269305	Reactome	HSA-6804757	Regulation of TP53 Degradation
TP53	9606.ENSP00000269305	Reactome	HSA-6804758	Regulation of TP53 Activity through Acetylation
TP53	9606.ENSP00000269305	Reactome	HSA-6804759	Regulation of TP53 Activity through Association with Co-factors
TP53	9606.ENSP00000269305	Reactome	HSA-6804760	Regulation of TP53 Activity through Methylation
TP53	9606.ENSP00000269305	Reactome	HSA-6806003	Regulation of TP53 Expression and Degradation
TP53	9606.ENSP00000269305	Reactome	HSA-6807070	PTEN Regulation
TP53	9606.ENSP00000269305	Reactome	HSA-6811555	PI5P Regulates TP53 Acetylation
TP53	9606.ENSP00000269305	Reactome	HSA-69275	G2/M Transition
TP53	9606.ENSP00000269305	Reactome	HSA-69278	Cell Cycle, Mitotic
TP53	9606.ENSP00000269305	Reactome	HSA-69473	G2/M DNA damage checkpoint
TP53	9606.ENSP00000269305	Reactome	HSA-69481	G2/M Checkpoints
TP53	9606.ENSP00000269305	Reactome	HSA-69541	Stabilization of p53
TP53	9606.ENSP00000269305	Reactome	HSA-69560	Transcriptional activation of p53 responsive genes
TP53	9606.ENSP00000269305	Reactome	HSA-69563	p53-Dependent G1 DNA Damage Response
TP53	9606.ENSP00000269305	Reactome	HSA-69580	p53-Dependent G1/S DNA damage checkpoint
TP53	9606.ENSP00000269305	Reactome	HSA-69615	G1/S DNA Damage Checkpoints
TP53	9606.ENSP00000269305	Reactome	HSA-69620	Cell Cycle Checkpoints
TP53	9606.ENSP00000269305	Reactome	HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21
TP53	9606.ENSP00000269305	Reactome	HSA-73857	RNA Polymerase II Transcription
TP53	9606.ENSP00000269305	Reactome	HSA-73894	DNA Repair
TP53	9606.ENSP00000269305	Reactome	HSA-74160	Gene expression (Transcription)
TP53	9606.ENSP00000269305	Reactome	HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint
TP53	9606.ENSP00000269305	Reactome	HSA-8853884	Transcriptional Regulation by VENTX
TP53	9606.ENSP00000269305	Reactome	HSA-8878159	Transcriptional regulation by RUNX3
TP53	9606.ENSP00000269305	Reactome	HSA-8941855	RUNX3 regulates CDKN1A transcription
TP53	9606.ENSP00000269305	Reactome	HSA-8943724	Regulation of PTEN gene transcription
TP53	9606.ENSP00000269305	Reactome	HSA-8953897	Cellular responses to stimuli
TP53	9606.ENSP00000269305	Reactome	HSA-9006925	Intracellular signaling by second messengers
TP53	9606.ENSP00000269305	Reactome	HSA-9020702	Interleukin-1 signaling
TP53	9606.ENSP00000269305	Reactome	HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling
TP53	9606.ENSP00000269305	Reactome	HSA-9645723	Diseases of programmed cell death
TP53	9606.ENSP00000269305	Reactome	HSA-9723905	Loss of function of TP53 in cancer due to loss of tetramerization ability
TP53	9606.ENSP00000269305	Reactome	HSA-9723907	Loss of Function of TP53 in Cancer
TP53	9606.ENSP00000269305	Reactome	HSA-9734009	Defective Intrinsic Pathway for Apoptosis
TP53	9606.ENSP00000269305	Reactome	HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
TP53	9606.ENSP00000269305	Reactome	HSA-975155	MyD88 dependent cascade initiated on endosome
TP53	9606.ENSP00000269305	Reactome	HSA-9758274	Regulation of NF-kappa B signaling
TP53	9606.ENSP00000269305	Reactome	HSA-975871	MyD88 cascade initiated on plasma membrane
TP53	9606.ENSP00000269305	Reactome	HSA-983231	Factors involved in megakaryocyte development and platelet production
TP53	9606.ENSP00000269305	WikiPathways	WP1403	AMP-activated protein kinase signaling
TP53	9606.ENSP00000269305	WikiPathways	WP1530	miRNA regulation of DNA damage response
TP53	9606.ENSP00000269305	WikiPathways	WP1545	miRNAs involved in DNA damage response
TP53	9606.ENSP00000269305	WikiPathways	WP1601	Fluoropyrimidine activity
TP53	9606.ENSP00000269305	WikiPathways	WP1742	TP53 network
TP53	9606.ENSP00000269305	WikiPathways	WP176	Folate metabolism
TP53	9606.ENSP00000269305	WikiPathways	WP1772	Apoptosis modulation and signaling
TP53	9606.ENSP00000269305	WikiPathways	WP179	Cell cycle
TP53	9606.ENSP00000269305	WikiPathways	WP1971	Integrated cancer pathway
TP53	9606.ENSP00000269305	WikiPathways	WP2249	Metastatic brain tumor
TP53	9606.ENSP00000269305	WikiPathways	WP2261	Glioblastoma signaling pathways
TP53	9606.ENSP00000269305	WikiPathways	WP2263	Androgen receptor network in prostate cancer
TP53	9606.ENSP00000269305	WikiPathways	WP2363	Gastric cancer network 2
TP53	9606.ENSP00000269305	WikiPathways	WP2374	Oncostatin M signaling pathway
TP53	9606.ENSP00000269305	WikiPathways	WP2431	Spinal cord injury
TP53	9606.ENSP00000269305	WikiPathways	WP2446	Retinoblastoma gene in cancer
TP53	9606.ENSP00000269305	WikiPathways	WP2447	Amyotrophic lateral sclerosis (ALS)
TP53	9606.ENSP00000269305	WikiPathways	WP2516	ATM signaling pathway
TP53	9606.ENSP00000269305	WikiPathways	WP254	Apoptosis
TP53	9606.ENSP00000269305	WikiPathways	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
TP53	9606.ENSP00000269305	WikiPathways	WP2828	Bladder cancer
TP53	9606.ENSP00000269305	WikiPathways	WP3286	Copper homeostasis
TP53	9606.ENSP00000269305	WikiPathways	WP3303	RAC1/PAK1/p38/MMP2 pathway
TP53	9606.ENSP00000269305	WikiPathways	WP3594	Circadian rhythm genes
TP53	9606.ENSP00000269305	WikiPathways	WP3611	Photodynamic therapy-induced AP-1 survival signaling
TP53	9606.ENSP00000269305	WikiPathways	WP3614	Photodynamic therapy-induced HIF-1 survival signaling
TP53	9606.ENSP00000269305	WikiPathways	WP3646	Hepatitis C and hepatocellular carcinoma
TP53	9606.ENSP00000269305	WikiPathways	WP3651	Pathways affected in adenoid cystic carcinoma
TP53	9606.ENSP00000269305	WikiPathways	WP366	TGF-beta signaling pathway
TP53	9606.ENSP00000269305	WikiPathways	WP3672	lncRNA-mediated mechanisms of therapeutic resistance
TP53	9606.ENSP00000269305	WikiPathways	WP382	MAPK signaling pathway
TP53	9606.ENSP00000269305	WikiPathways	WP3959	DNA IR-double strand breaks and cellular response via ATM
TP53	9606.ENSP00000269305	WikiPathways	WP3981	miRNA regulation of prostate cancer signaling pathways
TP53	9606.ENSP00000269305	WikiPathways	WP3982	miRNA regulation of p53 pathway in prostate cancer
TP53	9606.ENSP00000269305	WikiPathways	WP399	Wnt signaling pathway and pluripotency
TP53	9606.ENSP00000269305	WikiPathways	WP3998	Prader-Willi and Angelman syndrome
TP53	9606.ENSP00000269305	WikiPathways	WP4016	DNA IR-damage and cellular response via ATR
TP53	9606.ENSP00000269305	WikiPathways	WP4155	Endometrial cancer
TP53	9606.ENSP00000269305	WikiPathways	WP4172	PI3K-Akt signaling pathway
